UNITID,ENRTOT,FTE,ENRFT,ENRPT,PCTENRWH,PCTENRBK,PCTENRHS,PCTENRAP,PCTENRAS,PCTENRNH,PCTENRAN,PCTENR2M,PCTENRUN,PCTENRNR,PCTENRW,PCTFT1ST,EFUG,EFUG1ST,EFUGTRN,EFUGCNT,EFUGNDG,EFUGFT,EFUG1SFT,EFUGTRFT,EFUGCNFT,EFUGNDFT,EFUGPT,EFUG1SPT,EFUGTRPT,EFUGCNPT,EFUGNDPT,PCUENRWH,PCUENRBK,PCUENRHS,PCUENRAP,PCUENRAS,PCUENRNH,PCUENRAN,PCUENR2M,PCUENRUN,PCUENRNR,PCUENRW,EFGRAD,EFGRADFT,EFGRADPT,PCGENRWH,PCGENRBK,PCGENRHS,PCGENRAP,PCGENRAS,PCGENRNH,PCGENRAN,PCGENR2M,PCGENRUN,PCGENRNR,PCGENRW,DVEF01,DVEF02,DVEF03,DVEF05,DVEF06,DVEF07,DVEF09,DVEF10,DVEF11,DVEF13,DVEF14,DVEF15,DVEF16,RMINSTTN,RMOUSTTN,RMFRGNCN,RMUNKNWN,RMINSTTP,RMOUSTTP,RMFRGNCP,RMUNKNWP,PCTDEEXC,PCTDESOM,PCTDENON,PCUDEEXC,PCUDESOM,PCUDENON,PCGDEEXC,PCGDESOM,PCGDENON
210331,1029,845,726,303,62,2,14,2,2,0,0,6,12,0,54,17,886,152,79,447,208,608,149,73,386,0,278,3,6,61,208,61,2,14,2,2,0,0,6,14,0,54,143,118,25,71,3,15,2,1,1,0,6,3,1,52,,,,,,,,,,,,,,81,37,24,10,53,24,16,7,9,25,66,6,19,75,29,64,6
210368,755,319,49,706,70,3,4,10,10,0,0,5,6,0,34,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,755,49,706,70,3,4,10,10,0,0,5,6,0,34,,,,,,,,,,,,,,,,,,,,,,52,6,42,,,,52,6,42
210401,2180,2144,2122,58,56,2,15,4,4,0,0,7,12,3,60,25,1661,421,52,1119,69,1635,421,51,1106,57,26,0,1,13,12,63,2,15,4,4,1,0,8,4,3,62,519,487,32,36,2,18,4,4,0,0,2,36,2,54,,,,,,,,,,,,,,132,282,7,0,31,67,2,0,0,0,100,0,0,100,0,0,100
210429,3722,3249,2948,774,57,3,25,4,3,1,1,6,1,1,66,17,3167,559,382,2162,64,2661,533,296,1828,4,506,26,86,334,60,56,3,27,4,3,2,1,7,1,1,64,555,287,268,68,2,17,5,4,1,2,4,2,1,75,1035,601,434,556,354,202,479,247,232,1,80,19,0,468,81,6,4,84,14,1,1,22,51,27,16,54,31,58,32,9
210438,959,628,423,536,48,6,6,5,4,0,0,4,7,24,69,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,959,423,536,48,6,6,5,4,0,0,4,7,24,69,,,,,,,,,,,,,,,,,,,,,,61,33,5,,,,61,33,5
210492,255,249,245,10,56,16,8,3,3,0,0,3,9,5,47,22,245,55,14,175,1,239,55,14,169,1,6,0,0,6,0,57,17,9,3,3,0,0,3,8,3,47,10,6,4,30,0,0,0,0,0,0,0,30,40,30,,,,,,,,,,,,,,46,8,1,0,84,15,2,0,2,0,98,0,0,100,40,0,60
210571,1380,1289,1231,149,47,20,21,2,2,0,0,7,1,2,55,26,1230,323,68,826,13,1157,323,61,766,7,73,0,7,60,6,44,21,21,2,2,0,0,8,1,3,53,150,74,76,68,11,15,1,1,0,0,3,1,0,66,,,,,,,,,,,,,,218,97,0,8,67,30,0,2,15,7,79,6,6,88,85,15,0
210599,886,886,886,0,10,74,7,1,1,0,0,6,1,0,46,21,886,182,101,603,0,886,182,101,603,0,0,0,0,0,0,10,74,7,1,1,0,0,6,1,0,46,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,178,4,0,0,98,2,0,0,0,44,56,0,44,56,,,
210605,10609,6022,3703,6906,58,18,5,5,5,0,0,5,8,0,54,13,10609,2730,400,6414,1065,3703,1418,197,2018,70,6906,1312,203,4396,995,58,18,5,5,5,0,0,5,8,0,54,0,0,0,,,,,,,,,,,,3922,3922,0,876,876,0,3046,3046,0,5,57,37,1,2691,37,0,2,99,1,0,0,18,25,57,18,25,57,,,
210669,1171,1136,1114,57,69,9,7,3,3,0,0,4,3,6,52,28,1171,326,23,807,15,1114,326,23,762,3,57,0,0,45,12,69,9,7,3,3,0,0,4,3,6,52,0,0,0,,,,,,,,,,,,28,28,0,13,13,0,15,15,0,1,97,2,0,172,131,23,0,53,40,7,0,0,0,100,0,0,100,,,
210711,70,70,70,0,27,26,36,0,0,0,0,7,4,0,97,16,70,11,0,59,0,70,11,0,59,0,0,0,0,0,0,27,26,36,0,0,0,0,7,4,0,97,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,11,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
210739,2972,2618,2394,578,69,5,14,5,5,0,0,2,3,0,65,23,2166,510,129,1489,38,1896,506,84,1301,5,270,4,45,188,33,67,6,16,5,5,0,0,2,3,0,64,806,498,308,75,5,9,5,5,0,0,2,3,0,69,787,278,509,325,79,246,462,199,263,2,86,13,0,359,151,0,0,70,30,0,0,22,19,60,12,22,67,48,11,42
210748,70,54,43,27,93,4,0,0,0,0,0,3,0,0,96,36,70,38,0,32,0,43,25,0,18,0,27,13,0,14,0,93,4,0,0,0,0,0,3,0,0,96,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,38,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
210775,2796,2304,1992,804,64,10,15,2,2,0,0,3,4,3,67,20,2192,442,62,1648,40,1735,442,62,1230,1,457,0,0,418,39,61,11,17,2,2,0,0,4,3,3,65,604,257,347,73,6,9,3,2,0,0,2,6,1,77,833,407,426,238,130,108,595,277,318,1,80,19,0,304,120,18,0,69,27,4,0,20,24,56,15,27,57,38,12,50
210784,160,141,128,32,31,37,19,1,1,0,0,5,8,0,99,18,160,32,0,128,0,128,29,0,99,0,32,3,0,29,0,31,37,19,1,1,0,0,5,8,0,99,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,32,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
210809,5514,2162,0,5514,45,4,2,4,3,0,0,2,42,0,27,0,5144,0,1023,4121,0,0,0,0,0,0,5144,0,1023,4121,0,46,4,2,4,3,0,0,2,41,0,26,370,0,370,33,6,2,2,2,0,0,2,55,0,50,,,,,,,,,,,,,,,,,,,,,,100,0,0,100,0,0,100,0,0
211006,366,364,362,4,47,8,41,2,1,0,0,2,1,0,9,8,366,31,0,335,0,362,31,0,331,0,4,0,0,4,0,47,8,41,2,1,0,0,2,1,0,9,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,29,2,0,0,94,6,0,0,0,0,100,0,0,100,,,
211079,1936,1049,600,1336,78,6,4,1,1,0,0,4,6,0,59,10,1936,299,167,781,689,600,202,81,312,5,1336,97,86,469,684,78,6,4,1,1,0,0,4,6,0,59,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,269,14,0,16,90,5,0,5,34,32,34,34,32,34,,,
211088,3404,2804,2429,975,53,15,8,9,9,0,0,3,9,3,66,29,2030,602,142,1204,82,1818,598,135,1083,2,212,4,7,121,80,53,17,12,5,5,0,0,3,5,5,63,1374,611,763,52,11,2,15,15,1,0,3,16,0,70,994,81,913,288,29,259,706,52,654,4,91,4,0,384,214,3,1,64,36,0,0,18,18,64,3,24,73,40,9,51
211130,20,10,4,16,20,40,0,35,35,0,0,0,0,5,35,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,20,4,16,20,40,0,35,35,0,0,0,0,5,35,18,0,18,4,0,4,14,0,14,,,,,,,,,,,,,0,0,100,,,,0,0,100
211273,1679,1654,1638,41,52,6,9,11,11,0,0,7,3,11,96,28,1360,380,6,973,1,1353,380,6,966,1,7,0,0,7,0,51,5,9,12,12,0,0,7,3,13,100,319,285,34,59,10,8,9,9,0,0,5,4,4,79,,,,,,,,,,,,,,39,290,49,2,10,76,13,1,0,8,92,0,0,100,0,41,59
211291,3969,3928,3902,67,73,4,9,4,4,0,0,4,1,5,52,25,3920,991,37,2848,44,3870,991,37,2840,2,50,0,0,8,42,73,4,9,4,4,0,0,4,1,5,52,49,32,17,45,4,2,2,2,0,0,2,0,45,57,61,38,23,32,19,13,29,19,10,2,97,1,0,185,764,42,0,19,77,4,0,0,0,100,0,0,100,0,0,100
211307,6232,3534,2171,4061,66,7,13,7,7,0,0,3,3,1,59,12,6232,1275,343,3671,943,2171,729,140,1260,42,4061,546,203,2411,901,66,7,13,7,7,0,0,3,3,1,59,0,0,0,,,,,,,,,,,,1475,1475,0,238,238,0,1237,1237,0,8,67,24,1,1263,12,0,0,99,1,0,0,32,29,39,32,29,39,,,
211316,82,73,67,15,87,0,6,4,4,0,0,4,0,0,99,38,82,38,0,44,0,67,31,0,36,0,15,7,0,8,0,87,0,6,4,4,0,0,4,0,0,99,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,37,1,0,0,97,3,0,0,0,0,100,0,0,100,,,
211334,26,26,26,0,88,4,4,4,4,0,0,0,0,0,96,81,26,21,0,5,0,26,21,0,5,0,0,0,0,0,0,88,4,4,4,4,0,0,0,0,0,96,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,20,0,0,1,95,0,0,5,0,0,100,0,0,100,,,
211343,2317,1366,886,1431,88,2,2,1,1,0,0,4,2,0,61,18,2317,655,191,943,528,886,421,103,354,8,1431,234,88,589,520,88,2,2,1,1,0,0,4,2,0,61,0,0,0,,,,,,,,,,,,503,503,0,111,111,0,392,392,0,20,58,22,0,621,5,0,29,95,1,0,4,14,26,60,14,26,60,,,
211431,2416,1754,1339,1077,71,16,4,3,3,0,0,4,1,1,84,13,1355,173,213,962,7,1044,171,133,738,2,311,2,80,224,5,66,19,5,3,3,0,1,4,1,1,84,1061,295,766,77,12,4,3,3,0,0,3,0,1,85,1143,424,719,300,180,120,843,244,599,0,68,31,0,164,9,0,0,95,5,0,0,34,41,25,27,43,30,43,38,19
211440,15888,15263,14873,1015,18,3,6,22,22,0,0,4,6,42,43,24,7377,1808,59,5437,73,7133,1807,59,5267,0,244,1,0,170,73,22,4,10,34,34,0,0,5,6,19,49,8511,7740,771,14,2,3,11,11,0,0,2,6,62,39,4318,82,4236,3594,10,3584,724,72,652,2,97,1,0,161,1236,405,6,9,68,22,0,3,22,75,0,31,68,6,14,80
211468,1290,1036,875,415,50,10,15,4,4,0,1,2,14,5,89,18,870,155,100,579,36,668,155,73,438,2,202,0,27,141,34,45,10,17,4,3,0,1,2,15,6,91,420,207,213,59,10,12,5,5,0,0,2,10,1,85,523,228,295,204,76,128,319,152,167,2,71,26,0,109,45,1,0,70,29,1,0,19,54,27,6,64,30,45,34,21
211477,684,354,140,544,55,18,10,3,3,0,1,5,4,4,66,5,671,185,61,416,9,140,32,14,88,6,531,153,47,328,3,55,18,10,3,3,0,1,5,4,4,66,13,0,13,62,15,15,0,0,0,0,8,0,0,69,,,,,,,,,,,,,,174,11,0,0,94,6,0,0,53,35,13,52,35,13,100,0,0
211556,2309,1942,1708,601,63,8,5,4,4,0,0,0,17,3,74,18,1550,272,100,860,318,1147,272,59,814,2,403,0,41,46,316,61,6,5,3,3,0,0,0,22,2,70,759,561,198,67,12,6,6,6,0,0,0,6,3,81,591,251,340,192,11,181,399,240,159,3,80,16,0,168,97,3,4,62,36,1,1,15,31,54,12,40,49,20,13,67
211583,1288,1057,911,377,36,26,11,2,2,0,0,2,21,2,64,18,868,162,85,568,53,704,160,62,477,5,164,2,23,91,48,29,31,13,2,2,0,0,2,21,3,57,420,207,213,50,16,7,3,2,0,0,2,23,0,78,548,231,317,257,116,141,291,115,176,2,71,27,1,92,60,10,0,57,37,6,0,11,15,74,12,21,68,10,5,86
211608,617,587,566,51,1,88,6,1,1,0,0,4,0,0,66,22,617,148,23,446,0,566,136,17,413,0,51,12,6,33,0,1,88,6,1,1,0,0,4,0,0,66,0,0,0,,,,,,,,,,,,27,27,0,17,17,0,10,10,0,2,94,4,0,117,31,0,0,79,21,0,0,1,68,30,1,68,30,,,
211635,152,139,130,22,84,8,1,2,2,0,0,5,1,1,89,10,152,15,0,137,0,130,15,0,115,0,22,0,0,22,0,84,8,1,2,2,0,0,5,1,1,89,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,15,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
211802,90,90,90,0,97,1,0,0,0,0,0,1,1,0,86,30,90,27,0,63,0,90,27,0,63,0,0,0,0,0,0,97,1,0,0,0,0,0,1,1,0,86,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,27,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
211893,161,161,161,0,27,2,2,11,11,0,0,7,1,49,50,22,109,24,4,81,0,109,24,4,81,0,0,0,0,0,0,27,2,3,14,14,0,0,9,0,46,48,52,52,0,29,2,2,6,6,0,0,2,4,56,54,,,,,,,,,,,,,,0,15,9,0,0,63,38,0,0,28,72,0,39,61,0,6,94
211927,7402,3761,1921,5481,41,32,10,6,6,0,0,5,4,1,61,7,7402,1590,375,4896,541,1921,550,150,1200,21,5481,1040,225,3696,520,41,32,10,6,6,0,0,5,4,1,61,0,0,0,,,,,,,,,,,,2732,2732,0,380,380,0,2352,2352,0,7,55,37,0,1554,35,0,1,98,2,0,0,24,38,38,24,38,38,,,
211981,2199,1887,1691,508,67,8,10,2,2,0,0,3,10,0,64,24,1768,428,101,1099,140,1578,428,99,1051,0,190,0,2,48,140,65,8,11,2,2,0,0,3,10,0,62,431,113,318,76,6,5,2,2,0,0,1,9,0,71,,,,,,,,,,,,,,227,201,0,0,53,47,0,0,13,29,58,1,35,63,61,3,36
212009,2314,2302,2294,20,66,4,8,5,5,0,0,5,1,13,60,28,2311,646,9,1618,38,2291,646,8,1616,21,20,0,1,2,17,66,4,7,5,5,0,0,5,1,13,60,3,3,0,67,0,33,0,0,0,0,0,0,0,0,7,5,2,5,3,2,2,2,0,2,98,0,0,170,431,45,0,26,67,7,0,0,0,100,0,0,100,100,0,0
212045,178,177,177,1,85,6,5,0,0,0,1,4,0,0,84,50,178,89,22,67,0,177,89,22,66,0,1,0,0,1,0,85,6,5,0,0,0,1,4,0,0,84,0,0,0,,,,,,,,,,,,42,42,0,42,42,0,0,0,0,0,76,24,0,74,12,0,3,83,13,0,3,0,63,37,0,63,37,,,
212054,21153,18482,16813,4340,43,11,8,20,20,0,0,4,2,11,54,18,13309,2399,709,10125,76,12316,2369,580,9353,14,993,30,129,772,62,40,10,9,24,24,0,0,5,2,9,49,7844,4497,3347,47,11,7,13,13,0,0,4,2,15,62,6880,961,5919,3299,419,2880,3581,542,3039,0,92,7,0,1102,1047,224,26,46,44,9,1,18,25,57,7,32,61,36,13,51
212106,8234,8059,7950,284,75,6,5,4,4,0,0,3,1,6,63,27,5371,1441,208,3701,21,5288,1439,205,3644,0,83,2,3,57,21,77,6,6,4,3,0,0,4,1,3,62,2863,2662,201,70,7,5,4,4,0,0,3,1,10,63,1598,105,1493,1399,90,1309,199,15,184,1,97,2,0,1056,359,21,5,73,25,1,0,7,33,60,0,39,60,19,21,60
212115,5633,5096,4768,865,54,19,18,2,2,0,0,4,2,1,57,28,4891,1386,384,3044,77,4523,1376,341,2796,10,368,10,43,248,67,52,20,19,2,2,0,0,4,2,1,55,742,245,497,73,8,12,1,1,0,0,3,2,1,73,882,360,522,297,200,97,585,160,425,3,90,7,0,1105,266,15,0,80,19,1,0,8,38,54,3,41,57,43,22,36
212133,8727,5387,3307,5420,47,22,12,6,6,0,0,2,8,2,58,20,2500,591,539,1274,96,1686,507,259,919,1,814,84,280,355,95,39,27,19,2,2,0,0,4,5,4,63,6227,1621,4606,50,20,9,8,8,0,0,2,9,1,56,6402,784,5618,1570,183,1387,4832,601,4231,1,66,33,0,367,224,0,0,62,38,0,0,72,13,14,20,36,44,93,4,3
212197,2283,2076,1946,337,84,3,6,2,2,0,0,2,1,2,62,26,1903,498,69,1301,35,1782,495,45,1235,7,121,3,24,66,28,83,3,7,2,2,0,0,2,1,2,58,380,164,216,86,3,6,2,2,0,0,1,2,1,80,,,,,,,,,,,,,,348,141,8,1,70,28,2,0,14,20,66,5,22,73,60,10,30
212230,49,40,34,15,69,8,22,0,0,0,0,0,0,0,98,49,49,32,0,17,0,34,24,0,10,0,15,8,0,7,0,69,8,22,0,0,0,0,0,0,0,98,0,0,0,,,,,,,,,,,,13,13,0,6,6,0,7,7,0,0,73,27,0,32,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
212267,90,65,48,42,29,18,32,0,0,0,0,10,11,0,97,36,90,59,0,31,0,48,32,0,16,0,42,27,0,15,0,29,18,32,0,0,0,0,10,11,0,97,0,0,0,,,,,,,,,,,,39,39,0,22,22,0,17,17,0,0,57,43,0,59,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
212276,85,71,61,24,36,13,27,2,1,1,0,14,7,0,100,44,85,53,0,32,0,61,37,0,24,0,24,16,0,8,0,36,13,27,2,1,1,0,14,7,0,100,0,0,0,,,,,,,,,,,,23,23,0,15,15,0,8,8,0,0,73,27,0,53,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
212294,69,64,60,9,55,6,16,1,1,0,0,1,20,0,93,54,69,41,0,28,0,60,37,0,23,0,9,4,0,5,0,55,6,16,1,1,0,0,1,20,0,93,0,0,0,,,,,,,,,,,,24,24,0,20,20,0,4,4,0,0,65,35,0,41,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
212300,74,55,42,32,53,4,26,0,0,0,1,0,16,0,93,23,74,33,0,41,0,42,17,0,25,0,32,16,0,16,0,53,4,26,0,0,0,1,0,16,0,93,0,0,0,,,,,,,,,,,,27,27,0,18,18,0,9,9,0,0,63,37,0,33,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
212328,99,71,52,47,28,18,38,0,0,0,0,5,10,0,96,16,99,33,0,66,0,52,16,0,36,0,47,17,0,30,0,28,18,38,0,0,0,0,5,10,0,96,0,0,0,,,,,,,,,,,,48,48,0,27,27,0,21,21,0,0,52,48,0,32,1,0,0,97,3,0,0,0,0,100,0,0,100,,,
212337,130,97,75,55,3,80,11,1,1,0,1,5,0,0,97,26,130,55,0,75,0,75,34,0,41,0,55,21,0,34,0,3,80,11,1,1,0,1,5,0,0,97,0,0,0,,,,,,,,,,,,57,57,0,28,28,0,29,29,0,0,56,44,0,54,1,0,0,98,2,0,0,0,0,100,0,0,100,,,
212355,176,126,93,83,66,11,15,1,1,0,0,6,1,0,98,27,176,104,0,72,0,93,47,0,46,0,83,57,0,26,0,66,11,15,1,1,0,0,6,1,0,98,0,0,0,,,,,,,,,,,,49,49,0,23,23,0,26,26,0,1,72,28,0,103,1,0,0,99,1,0,0,0,0,100,0,0,100,,,
212382,152,97,61,91,18,36,16,11,11,0,1,9,9,0,97,22,152,85,0,67,0,61,33,0,28,0,91,52,0,39,0,18,36,16,11,11,0,1,9,9,0,97,0,0,0,,,,,,,,,,,,65,65,0,23,23,0,42,42,0,0,57,43,0,84,1,0,0,99,1,0,0,0,0,100,0,0,100,,,
212391,90,66,51,39,30,8,43,1,1,0,0,8,10,0,99,40,90,58,0,32,0,51,36,0,15,0,39,22,0,17,0,30,8,43,1,1,0,0,8,10,0,99,0,0,0,,,,,,,,,,,,25,25,0,11,11,0,14,14,0,0,72,28,0,57,1,0,0,98,2,0,0,0,0,100,0,0,100,,,
212434,221,221,221,0,70,19,5,1,1,0,1,3,2,0,19,47,221,104,0,117,0,221,104,0,117,0,0,0,0,0,0,70,19,5,1,1,0,1,3,2,0,19,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,93,11,0,0,89,11,0,0,0,0,100,0,0,100,,,
212577,1808,1799,1794,14,59,5,9,6,6,0,0,4,1,17,51,26,1808,477,6,1316,9,1794,477,6,1311,0,14,0,0,5,9,59,5,9,6,6,0,0,4,1,17,51,0,0,0,,,,,,,,,,,,7,7,0,3,3,0,4,4,0,1,99,0,0,138,260,79,0,29,55,17,0,0,0,100,0,0,100,,,
212601,4189,3662,3328,861,54,6,4,3,3,0,0,3,5,25,57,20,2768,554,97,1714,403,2312,547,94,1668,3,456,7,3,46,400,61,6,5,3,3,0,0,3,6,16,58,1421,1016,405,41,4,1,2,2,0,0,2,5,44,55,807,91,716,462,69,393,345,22,323,14,83,3,0,294,139,121,0,53,25,22,0,6,19,76,1,20,79,15,16,68
212656,1366,1235,1151,215,74,7,4,1,1,0,0,4,9,2,49,30,1260,376,34,686,164,1074,376,31,667,0,186,0,3,19,164,73,7,4,1,1,0,0,4,9,2,48,106,77,29,80,7,2,1,1,0,0,3,4,4,64,,,,,,,,,,,,,,264,104,0,8,70,28,0,2,0,50,50,0,46,54,0,92,8
212674,2812,2373,2102,710,67,4,10,2,2,0,0,3,2,10,50,24,2104,508,12,1579,5,2095,508,12,1573,2,9,0,0,6,3,62,5,11,3,2,0,0,3,3,14,49,708,7,701,84,3,8,2,2,0,1,1,1,0,52,678,3,675,6,2,4,672,1,671,1,99,0,0,118,307,83,0,23,60,16,0,25,0,75,0,0,100,100,0,0
212753,110,94,84,26,19,34,22,4,4,0,0,6,15,0,97,48,110,71,0,39,0,84,53,0,31,0,26,18,0,8,0,19,34,22,4,4,0,0,6,15,0,97,0,0,0,,,,,,,,,,,,48,48,0,31,31,0,17,17,0,0,56,44,0,68,3,0,0,96,4,0,0,0,0,100,0,0,100,,,
212771,449,252,127,322,81,2,2,1,1,0,0,1,9,4,86,0,200,0,105,38,57,55,0,40,15,0,145,0,65,23,57,82,3,1,0,0,0,0,1,10,5,94,249,72,177,80,2,2,1,1,0,0,1,9,4,80,230,5,225,68,0,68,162,5,157,23,74,3,1,,,,,,,,,69,31,0,30,71,0,100,0,0
212805,2383,2275,2206,177,89,1,1,2,2,0,0,5,1,1,47,24,2341,565,34,1617,125,2198,565,34,1598,1,143,0,0,19,124,90,1,1,2,2,0,0,6,0,1,48,42,8,34,48,0,0,0,0,0,0,0,45,7,17,32,14,18,7,7,0,25,7,18,3,96,1,0,275,285,4,1,49,50,1,0,5,27,68,4,27,69,93,0,7
212832,2017,1815,1684,333,57,16,5,4,4,0,0,3,15,0,72,16,1301,212,110,745,234,989,209,109,671,0,312,3,1,74,234,52,14,5,4,4,0,0,3,21,0,70,716,695,21,66,20,5,3,3,0,0,3,2,0,75,,,,,,,,,,,,,,173,39,0,0,82,18,0,0,33,27,40,4,39,57,87,4,8
212869,908,708,576,332,27,42,15,2,2,0,0,3,1,9,81,17,908,174,192,510,32,576,152,81,332,11,332,22,111,178,21,27,42,15,2,2,0,0,3,1,9,81,0,0,0,,,,,,,,,,,,433,433,0,199,199,0,234,234,0,0,52,48,0,141,15,18,0,81,9,10,0,30,18,52,30,18,52,,,
212878,12585,6327,3164,9421,60,10,14,6,6,0,0,4,3,2,66,7,12585,1540,856,7137,3052,3164,819,381,1874,90,9421,721,475,5263,2962,60,10,14,6,6,0,0,4,3,2,66,0,0,0,,,,,,,,,,,,3821,3821,0,697,697,0,3124,3124,0,20,50,30,0,1487,8,45,0,97,1,3,0,46,27,27,46,27,27,,,
212911,1431,1429,1427,4,49,4,11,13,13,0,0,10,1,11,57,27,1431,387,7,1036,1,1427,387,7,1032,1,4,0,0,4,0,49,4,11,13,13,0,0,10,1,11,57,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,46,293,47,1,12,76,12,0,0,0,100,0,0,100,,,
212975,146,146,146,0,65,10,1,1,1,0,0,3,20,0,26,30,146,44,0,85,17,146,44,0,85,17,0,0,0,0,0,65,10,1,1,1,0,0,3,20,0,26,0,0,0,,,,,,,,,,,,6,6,0,6,6,0,0,0,0,0,86,14,0,44,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
212984,3225,2685,2344,881,54,16,15,7,6,0,0,1,6,2,71,20,2643,518,318,1628,179,2244,516,288,1440,0,399,2,30,188,179,51,15,17,7,7,0,0,1,6,2,70,582,100,482,67,19,6,3,3,0,0,0,5,0,77,941,451,490,350,293,57,591,158,433,4,79,17,0,439,75,4,0,85,14,1,0,18,56,26,8,65,27,66,15,19
213011,2512,1763,1291,1221,73,9,9,3,3,0,0,2,3,1,72,17,1652,289,103,928,332,1099,279,73,745,2,553,10,30,183,330,69,10,11,4,3,0,0,2,2,1,69,860,192,668,79,7,5,2,2,0,0,2,4,1,78,,,,,,,,,,,,,,203,86,0,0,70,30,0,0,27,31,42,14,39,47,52,16,32
213020,9073,7786,6994,2079,74,8,4,1,1,0,1,4,3,4,62,24,7353,1788,293,4683,589,6387,1750,271,4352,14,966,38,22,331,575,76,9,5,1,1,0,1,4,3,2,61,1720,607,1113,70,7,3,2,2,0,0,2,2,14,64,1792,609,1183,404,177,227,1388,432,956,3,89,8,0,1703,75,10,0,95,4,1,0,10,43,47,6,50,44,28,13,59
